Country Code,Country Name,Series Code,Series Name,YR1960--1960,YR1961--1961,YR1962--1962,YR1963--1963,YR1964--1964,YR1965--1965,YR1966--1966,YR1967--1967,YR1968--1968,YR1969--1969,YR1970--1970,YR1971--1971,YR1972--1972,YR1973--1973,YR1974--1974,YR1975--1975,YR1976--1976,YR1977--1977,YR1978--1978,YR1979--1979,YR1980--1980,YR1981--1981,YR1982--1982,YR1983--1983,YR1984--1984,YR1985--1985,YR1986--1986,YR1987--1987,YR1988--1988,YR1989--1989,YR1990--1990,YR1991--1991,YR1992--1992,YR1993--1993,YR1994--1994,YR1995--1995,YR1996--1996,YR1997--1997,YR1998--1998,YR1999--1999,YR2000--2000,YR2001--2001,YR2002--2002,YR2003--2003,YR2004--2004,YR2005--2005,YR2006--2006,YR2007--2007,YR2008--2008,YR2009--2009,YR2010--2010,YR2011--2011
POL,Poland,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8597278.881,8524590.247,8452593.87,8297591.326,8311218.143,8412645.674,8578014.829,8585091.206,8262305.227,8051836.774,7806373.773,7547843.085,7565931.999,7701503.062,7941452.59,8299464.769,8701361.321,9105049.987,9105267.906,9051096.827,..
POL,Poland,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15585409.07,15447487.94,15310619.35,15088164.55,15100296.66,15235042.17,15409804.89,15525947.18,15047992.29,14571261.72,14208155.29,13778177.03,13835321.93,14013417.31,14347207.95,14929866.96,15670512.04,16351340.84,16447202.91,16431719.32,..
PRT,Portugal,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2009162.363,1980957.59,1970304.581,1977216.448,1984008.106,2024802.111,2105600.112,2143040.936,2198246.968,2255088.574,2300473.113,2319491.403,2327842.613,2333166.044,2354152.47,2368140.49,2380067.454,2399473.001,2366548.56,2337121.369,..
PRT,Portugal,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2693641.433,2620553.44,2570758.184,2547913.601,2524100.458,2549755.416,2591472.283,2689605.756,2707601.377,2763818.313,2806186.294,2812210.336,2778232.165,2769215.354,2756023.314,2786240.039,2792215.186,2799947.691,2685897.561,2652464.797,..
PRT,Portugal,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4698864.089,4597895.346,4538216.336,4527835.277,4508301.947,4577444.668,4697559.927,4835534.597,4906339.425,5014483.269,5101339.394,5129238.574,5100798.375,5100137.101,5110319.203,5150380.278,5167689.285,5198579.598,5056683.287,4993302.356,..
PRI,Puerto Rico,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,366064.3943,377662.7543,409700.7303,422800.9656,428897.4851,438878.1492,455619.3215,460435.1773,499912.94,494254.9629,500440.0164,509277.4712,519347.5815,526093.6631,536673.4332,542585.0305,531902.0335,519660.8626,510778.042,480405.6486,..
PRI,Puerto Rico,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,618743.0877,614309.1787,628638.7237,651436.0437,658969.4811,690293.7751,708891.2256,721114.1529,712344.7492,719493.668,716435.7597,719533.9054,729063.1457,745326.8183,747908.5085,738680.8149,718586.1826,687556.083,654302.0709,613326.4607,..
PRI,Puerto Rico,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,983409.7338,992491.389,1038025.339,1074453.025,1086759.249,1129239.573,1164729.91,1182236.503,1213283.377,1212649.676,1216793.117,1228527.219,1248249.384,1270482.724,1284789.073,1280679.967,1247865.276,1209313.595,1165619.359,1093380.559,..
QAT,Qatar,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35635.94621,35868.91126,37411.49137,38678.98188,39635.5188,40325.95506,40116.61366,41393.48831,43615.45061,45944.53601,45314.35306,48244.78319,53199.64002,68325.40892,72040.81238,96786.53712,113815.6639,130445.9021,145664.8459,157440.315,..
QAT,Qatar,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,237432.4896,240140.6479,242525.9217,244298.2145,246090.946,249121.5864,253917.4886,261127.8502,269306.8576,278526,284567.7025,292106.4511,310930.9917,357834.6026,434603.0738,558318.93,712168.7955,879565.3118,1029933.619,1148143.872,..
QAT,Qatar,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,272879.7656,275956.8335,279798.1194,283053.1583,285924.0944,289401.5301,293812.7889,302400.046,313125.0911,324546.1283,329840.6502,340409.2005,364368.4283,426296.1078,506550.295,655129.4979,825403.7805,1009540.687,1176401.276,1305540.568,..
ROM,Romania,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4451711.802,4451867.83,4564310.327,4639883.854,4735890.315,4979534.562,5255721.968,5205805.799,5234764.784,5165957.822,5037867.554,4415138.614,4419847.276,4402349.016,4246548.811,4357691.687,4359209.654,4347827.24,4268084.295,4252812.59,..
ROM,Romania,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5538618.998,5535777.653,5605280.362,5507772.951,5689508.846,5877656.223,6077831.386,5981497.494,5916540.254,5840787.814,5707549.311,5148256.972,5222846.867,5109496.932,5076341.03,5139698.16,5213427.203,5256198.428,5182496.134,5185891.413,..
ROM,Romania,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9996972.085,9987073.887,10169742.82,10135677.29,10426628.55,10858555.23,11334257.53,11196508.19,11158315.65,11004994.85,10744292.25,9564075.88,9646464.549,9503571.62,9328616.478,9484255.886,9572514.551,9598103.509,9455047.919,9436017.825,..
RUS,Russian Federation,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32649130.76,34498587.73,32958927.55,30999992.84,30567919.14,30174706.34,28962044.9,28145502.36,30648282.79,31889667.78,32170360.74,33181862.04,32525485.66,33068286.4,33629318.54,34198307.37,34958895.56,34864986.72,34231848.02,34378455.25,..
RUS,Russian Federation,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34844889.95,37099275.31,35806836.12,33948162.33,33589427.14,32886779.03,31385501.2,30427917.17,32465394.69,33668296.79,33753893.27,34202090.49,33783250.92,34192602.85,34609582.07,34750087.96,35715390.89,36245244.85,35170549.02,35620570.18,..
RUS,Russian Federation,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67470819.38,71629159.18,68730574.95,64942845.8,64202339.28,63063074.55,60413168.34,58606760.12,63136222.97,65592095.69,65886347.38,67374964.46,66260917.7,67219405.75,68203448.74,68951880.18,70660303.45,71046103.69,69353878.18,69933968.44,..
RWA,Rwanda,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1580300.321,1482849.736,1377727.506,1305032.822,1294189.92,1354138.868,1490356.986,1664006.726,1834837.386,1979878.075,2089216.463,2167793.415,2224860.628,2280795.182,2339800.344,2405459.281,2477580.931,2548306.04,2623643.396,2700876.879,..
RWA,Rwanda,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1506288.948,1405842.674,1297129.461,1220253.33,1203834.471,1263845.092,1378394.289,1528718.254,1678263.106,1796940.927,1882121.253,1956243.395,2015445.467,2068754.288,2129591.196,2196280.239,2268686.049,2342378.055,2420636.712,2498159.69,..
RWA,Rwanda,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3086677.181,2888988.512,2673942.675,2526273.934,2497872.762,2616712.212,2869848.373,3193056.327,3512754.759,3775573.351,3971597.8,4121866.808,4240749.589,4347412.214,4470005.976,4605249.791,4747210.117,4891874.606,5045719.452,5197592.763,..
WSM,Samoa,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
WSM,Samoa,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
WSM,Samoa,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SMR,San Marino,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SMR,San Marino,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SMR,San Marino,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
STP,Sao Tome and Principe,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
STP,Sao Tome and Principe,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
STP,Sao Tome and Principe,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SAU,Saudi Arabia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,476941.4714,505107.7195,531371.36,547112.6814,599533.1688,610615.6438,646561.576,679851.0638,771638.5619,771058.0016,790194.5164,802624.739,875599.4648,954456.638,994545.8211,1032094.242,1079783.273,1136693.795,1122692.384,1190757.781,..
SAU,Saudi Arabia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4398342.406,4584250.671,4704469.702,4802403.981,4858320.806,4797070.893,4714843.974,4618323.37,4662285.763,4918238.263,5160039.43,5496418.455,5954943.995,6404538.684,6716199.49,6932083.369,7234359.843,7460619.165,7638954.643,7859578,..
SAU,Saudi Arabia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4876255.484,5090505.593,5243532.83,5351865.067,5451863.153,5405705.442,5361209.11,5297061.861,5429684.716,5694452.648,5942978.19,6301859.515,6829934.95,7349374.901,7718186.284,7959010.183,8308217.883,8603896.798,8755511.115,9042638.844,..
SEN,Senegal,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1081242.609,1124678.204,1169472.683,1217331.539,1256756.633,1300769.876,1345143.551,1385441.165,1427137.271,1473432.677,1524808.132,1581369.425,1634377.155,1688792.258,1744278.17,1803962.283,1861781.287,1924435.71,1992568.918,2059613.775,..
SEN,Senegal,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1614956.415,1665487.624,1718881.909,1769568.071,1820859.888,1870092.505,1920148.459,1967933.073,2020395.344,2076764.025,2135046.158,2197240.448,2265283.898,2335244.316,2406208.465,2477986.394,2554183.105,2629155.77,2706727.246,2787482.56,..
SEN,Senegal,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2697181.022,2789223.334,2887531.888,2986313.604,3079862.601,3171663.611,3262383.217,3353982.76,3444211.009,3550202.899,3657642.951,3782011.967,3900515.651,4022129.654,4151711.192,4283350.973,4417696.537,4555491.09,4697812.069,4845495.198,..
SRB,Serbia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SRB,Serbia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SRB,Serbia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3016577.286,..,..,..,..,2569099.793,2448232.651,2527890.179,2682670.931,2481834.984,2278702.612,..
SYC,Seychelles,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,Seychelles,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,Seychelles,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SLE,Sierra Leone,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,746998.1681,757817.331,751378.527,746300.3078,748600.9323,746958.6821,760977.1147,770225.1688,790620.7703,811311.4056,832741.6035,856958.388,893832.6963,951700.2922,988752.05,1022129.025,1049682.217,1072748.109,1097010.2,1120919.727,..
SLE,Sierra Leone,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,721640.7592,705751.9475,697088.1214,688730.2085,679860.4966,680541.0754,669830.2664,672992.4302,678291.4131,696596.2376,731775.1411,778129.2049,821663.7123,880442.2227,919045.9877,951827.1377,982481.264,1009338.972,1036060.136,1062682.997,..
SLE,Sierra Leone,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1469007.277,1463251.069,1449243.274,1435720.455,1427699.075,1427949.534,1431612.513,1443860.688,1467963.482,1508142.25,1564126.707,1634296.497,1715033.359,1831851.384,1909117.915,1973852.679,2030656.63,2082301.059,2133395.504,2184041.533,..
SGP,Singapore,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,618730.2088,638398.3275,642832.9724,660950.5,662714.1731,721371.7803,747254.2206,772184.3036,774264.3,798886.5311,842966.7249,841218.5506,829265.8744,835395.6275,865073.6544,913834.4158,967812.0389,1050927.069,1060002.598,1110270.266,..
SGP,Singapore,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,965108.6154,992779.2947,1011754.03,1045248.548,1050604.987,1103838.155,1137408.709,1158393.471,1143137.936,1164998.047,1225131.245,1219574.04,1204089.548,1213737.77,1253512.198,1318013.758,1395343.993,1469872.915,1500856.037,1536978.773,..
SGP,Singapore,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1583621.662,1630775.216,1653850.222,1706594.717,1712533.903,1823555.91,1885363.45,1930679.147,1918023.32,1964614.567,2068543.879,2060384.247,2033600.186,2050069.127,2117054.704,2231485.245,2364254.182,2521810.761,2559718.02,2646082.473,..
SXM,Sint Maarten (Dutch part),SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SXM,Sint Maarten (Dutch part),SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SXM,Sint Maarten (Dutch part),SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SVK,Slovak Republic,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1080258.444,1037723.55,1013247.011,939790.2886,956032.0007,991326.1706,989888.7426,990111.0688,969983.9455,962881.9388,973209.2069,974006.8907,997436.3454,981928.7612,986722.1493,1011860.239,1039196.496,1076126.001,1044071.127,1039303.062,..
SVK,Slovak Republic,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1250191.358,1211336.201,1202060.217,1179482.036,1197061.288,1236175.524,1223454.041,1222206.119,1173445.433,1139767.068,1146639.578,1166089.205,1198346.124,1205776.019,1241137.663,1293846.718,1329716.511,1374711.943,1335573.695,1294014.929,..
SVK,Slovak Republic,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2330537.339,2249272.721,2216108.138,2121961.54,2151779.704,2226413.28,2213800.499,2212636.904,2142382.097,2104683.307,2121721.87,2138325.527,2194333.83,2184771.985,2228178.522,2306894.725,2367839.969,2452007.648,2380058.235,2332043.677,..
SVN,Slovenia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,368254.1841,364648.2619,366680.2547,402836.1746,411927.1385,406195.0291,414512.7966,419866.5024,413509.9099,412253.2815,419033.0423,416872.9267,409842.987,432515.9141,435103.4722,438865.8137,450540.2856,457504.275,455085.0744,448529.2962,..
SVN,Slovenia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,429416.5305,429537.9389,406314.66,463001.7216,480231.2141,470098.1689,476536.0101,486311.7065,481434.4394,479893.6897,496251.6006,495353.8108,489799.7094,513610.6594,515399.588,521697.0465,536497.635,530393.2031,523697.7851,516829.3078,..
SVN,Slovenia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,798159.9511,794572.6687,774431.773,864849.6154,892134.0005,877546.9566,891316.3363,905714.0091,894423.6118,893180.3693,915751.3253,912634.307,899989.3294,946468.107,950724.3345,960774.6806,986395.4556,986749.8994,980005.8037,964706.5277,..
SST,Small states,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2468978.117,2518846.625,2564812.549,2665620.801,2730249.879,2827667.203,2813434.691,2921960.968,3026183.249,3044343.083,3176173.315,3260019.089,3370348.426,3422656.641,3527764.041,3700077.553,3773235.119,3819301.78,3875352.712,3950187.921,..
SST,Small states,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3759823.079,3843234.35,3908504.185,4011186.976,4100180.404,4186252.235,4242243.769,4349225.159,4446546.441,4501549.59,4633233.103,4719465.496,4825644.415,4921971.443,5036205.161,5190832.021,5317053.917,5345862.144,5419487.249,5524919.347,..
SST,Small states,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6228438.615,6361640.568,6473899.814,6677112.806,6831799.89,7013467.381,7056962.949,7272591.989,7473196.307,7546565.149,7808190.848,7979817.543,8194453.462,8344622.785,8564120.472,8891009.16,9090922.128,9163568.094,9293669.078,9476916.158,..
SLB,Solomon Islands,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42798.49149,44500.44908,45975.76337,47745.21426,49529.5935,51119.02276,52816.64848,54749.27253,56625.16148,58215.52976,60327.12329,62509.2544,65015.15065,67211.5729,69328.35797,71494.39196,73571.26164,75542.58194,77392.74884,80049.9234,..
SLB,Solomon Islands,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67071.9239,69649.99117,72121.75492,74834.09943,77575.39359,80335.80428,83230.21066,86290.11513,89431.1048,92426.07587,95888.21822,99330.05413,102881.5385,106268.9774,109759.3718,113507.5675,117221.6876,120881.1825,124620.5909,128762.3945,..
SLB,Solomon Islands,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,109850.4132,114136.6433,117990.1995,122470.4756,127195.7465,131541.8654,136129.8029,141008.2338,146016.5388,150709.7022,156035.4826,161781.1117,167714.0636,173565.2614,179310.2122,184932.0713,190706.3008,196623.1233,202039.8294,208833.7489,..
SOM,Somalia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,606998.3369,608285.832,609284.2852,612344.3272,621036.5498,632240.5908,649204.7669,669075.7022,690299.1526,709582.1611,730897.8357,750282.4711,769701.7556,789090.023,808456.813,827640.8919,846733.597,866324.99,887235.1029,910080.532,..
SOM,Somalia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1295460.828,1292616.693,1287368.171,1290059.814,1298761.75,1318308.103,1347503.379,1382458.792,1419947.609,1457544.608,1492807.048,1528313.753,1563733.001,1596655.962,1631451.875,1663298.486,1694625.378,1726658.177,1758599.93,1796558.907,..
SOM,Somalia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1903756.222,1902070.299,1899490.724,1903324.737,1918723.254,1951267.819,1995460.48,2052157.488,2108790.718,2165570.495,2221940.408,2278802.006,2335696.708,2387855.714,2439606.353,2490462.617,2540717.393,2592173.964,2647307.016,2702814.628,..
ZAF,South Africa,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2768698.975,3009719.285,3084240.781,3657219.885,4056002.6,4024825.378,4137213.296,4168002.577,4342343.367,4644273.609,4583680.707,4578435.563,4676094.356,5191305.159,5239758.546,5436462.705,5685733.589,5939872.785,5847522.732,5624071.688,..
ZAF,South Africa,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5317379.042,5507296.99,5639458.177,6083031.515,6449073.515,6329644.341,6366781.806,6429467.862,6617620.46,6517848.331,6523536.737,6644706.303,6699640.421,7258008.511,7373427.116,7681229.821,8174195.984,8497787.656,8199293.182,8043671.031,..
